objid,ra,dec,is_star,flux_r_nmgy,color_ug,color_gr,color_ri,color_iz,gal_frac_dev,gal_axis_ratio,gal_radius_px,gal_angle_deg
1237663784734491791,0.5050517416456266,0.5623887644049143,true,0.8269771,,1.4925103,0.94362307,-0.014226059,1.0,0.13487868,0.006300477179312947,107.68125
1237663784734491481,0.5353110503672749,0.5840149126822937,false,1.4155366,-1.0462291,0.15630084,-0.14575788,-0.18142699,0.6294533,0.36064246,2.76529367523964,179.96861
1237663784734491923,0.4645538502102369,0.5876751184601846,false,0.8542077,-2.8664813,2.120731,0.9875276,0.4780693,0.44660625,0.672037,1.786002456539809,0.030923247
1237663784734491324,0.48679469113716856,0.4861021881952866,true,7.7199526,2.6027868,1.2916045,0.60249716,0.43111148,0.9413863,0.13206829,0.08809990766975614,105.83384
1237663784734491239,0.4465310024257896,0.5197054039241413,true,5.498169,,1.2969071,0.7582531,0.4027894,1.0,0.473001,0.009699441219745862,139.31432
1237663784734490954,0.4963699003146101,0.4615992207366357,true,14.022518,0.8824413,0.3456011,0.12170933,0.106029816,0.0,0.30000818,0.14709932447382898,104.84809
1237663784734491001,0.5513806435513562,0.5951493450372267,false,17.081266,0.99417245,0.27365947,0.2877832,0.05428417,0.3023241,0.8288571,1.4507913529270826,83.38139
1237663784734491396,0.5027125482368344,0.458382361149236,false,2.4721086,0.40305018,0.93277967,0.033863828,0.5748674,0.0,0.37624997,1.7770611577563815,27.89603
1237663784734491970,0.5678093140381311,0.549599743114867,false,0.45909154,1.229905,-1.1241763,1.3825487,1.7835958,1.0,0.096525826,0.5853331149226487,9.80239
1237663784734492030,0.4480781089696695,0.5024310328515775,false,1.2706807,-2.120281,1.0572646,0.020651089,,0.0,0.25919518,2.8484406495335124,20.928474
1237663784734491085,0.5666681360582331,0.6097091155901028,true,31.140478,2.2802973,1.1506708,0.4209365,0.23699768,1.0,0.86929685,0.00016233727107802876,72.463844
1237663784734491893,0.5887658938991258,0.5331131426343927,false,1.1886127,0.8999082,0.7128626,1.0413947,-0.35573307,0.9840866,0.19996719,2.1674252218670316,179.96861
1237663784734491160,0.4904644763453234,0.418305095385136,false,0.56261057,-3.9782255,0.42109972,1.2755604,0.89842796,0.0,0.29153627,0.03776726350564547,74.39823
1237663784734491744,0.4770396817412035,0.49228540538058774,false,3.663211,0.35732973,0.6866811,0.7590521,0.25174055,0.91536653,0.55442816,4.857083462705516,74.80829
1237663784734491300,0.4769561974135712,0.5556071777735353,false,3.60786,0.1574339,1.189397,0.73076123,0.27547303,0.970693,0.6810616,0.6402664714389377,107.74492
1237663784734490993,0.54317052846873,0.5390412947459596,false,56.41092,1.8506358,0.72218764,0.3918723,0.20031169,0.9637675,0.99981564,1.6574894237999964,71.919174
1237663784734491608,0.5865759591220208,0.4487662865380882,false,6.4695315,,1.6405094,0.49887478,0.2619579,0.8874999,0.960208,1.246333122253418,130.66505
1237663784734491946,0.5190250738689883,0.5543122558924914,false,1.4879106,0.22453342,1.1918303,0.24827215,0.5854825,0.0,0.05,8.244978057013617,123.80621
1237663784734491513,0.5483985529154349,0.5437332981505103,false,1.5991967,-2.4083052,0.8247455,0.17714806,-0.46191475,0.325176,0.7325268,1.902133978978552,100.251144
1237663784734491441,0.5191886386169369,0.48535701484929605,false,3.456204,-0.8863683,1.2330232,-0.022374716,1.2611611,0.88681567,0.5435912,1.9766623624647504,91.03285
1237663784734491467,0.5314973369480747,0.5355108884169696,false,9.327997,-0.69849753,0.6264465,0.05365992,0.15065111,0.0,0.6355495,4.454148237151329,98.60363
1237663784734491067,0.5130854647247141,0.6079585756877176,false,79.02201,0.8153144,0.39552867,0.23468095,0.085376956,0.067274235,0.8555578,7.092602927275378,170.06316
1237663784734491281,0.4701231097449572,0.4213474976486932,false,3.9571667,0.18380773,0.8024346,0.16267541,0.96593,0.2481102,0.80254644,2.9709366234866055,119.70805
1237663784734491966,0.5574534534459499,0.5706355176842218,false,1.0273156,1.7616606,0.4071275,0.4106812,1.5382073,0.54690206,0.26035783,1.5971013391860809,132.32162
1237663784734491506,0.5460692893767334,0.5181779907223072,false,3.258691,-0.3428431,0.92075574,0.3334819,0.48052126,0.016203614,0.61193496,1.947355390799166,174.12401
1237663784734491519,0.5505225963811071,0.49774174001377314,false,2.107871,3.0143847,0.3444233,-0.7621124,1.2030663,0.24841999,0.118816495,5.329597477961068,83.94926
1237663784734491372,0.4972640628890837,0.5584706813133677,false,2.027674,-0.8815382,1.2011535,0.3079449,0.31742108,0.9328825,0.05,1.4686111849967878,38.036396
1237663784734491545,0.5572362517561,0.4296263272814623,true,4.436996,1.9029982,1.2323942,0.80524707,0.43188494,0.9913677,0.9997777,0.29835214066987087,73.48242
1237663784734490896,0.4516394998684916,0.53188968952707,false,2.4031618,1.7554004,0.9690559,0.815665,0.23541074,0.0,0.2880754,1.1358166282827202,32.92494
1237663784734490687,0.5130263918195297,0.5356305858378798,true,120.9095,1.4316096,0.5489012,0.17154916,0.12557212,1.0,0.7038348,0.00023843118341197495,105.27246
1237663784734491144,0.4692626765323151,0.6197197805496404,true,9.2332,1.2584648,0.47678447,0.13755827,0.14275612,1.0,0.42081785,0.0004966165182519366,70.33519
1237663784734491181,0.5025955375331783,0.45638220231973314,true,5.644485,1.2865816,0.5477829,0.24968356,0.14819437,1.0,0.62474686,5.353326695962959e-5,72.4466
1237663784734491147,0.47189728929251373,0.6115246679471329,false,6.9364705,1.0565014,0.8199565,0.2559113,0.0818116,0.0,0.7423141,2.523615053205779,54.57025
1237663784734491288,0.4718694462938231,0.5894569224816041,false,2.0942125,,0.81029433,0.12612617,-0.3519746,0.0,0.42776695,1.6591770179343943,14.880531
1237663784734491738,0.4764178986378535,0.5193488368751938,false,1.0518897,1.6859193,0.08545915,0.6978602,1.8183249,1.0,0.05,1.690694930577519,23.687576
1237663784734491619,0.5898066402331992,0.4713658048824707,false,1.4350667,,1.5858049,0.37138477,-0.5198508,0.0,0.6031081,1.710543277287724,63.619522
1237663784734490668,0.46885643841195446,0.5330925683416249,true,379.5476,1.083768,0.379158,0.118438,0.049996242,0.0,0.6998702,0.01415019299872596,105.359245
1237663784734491202,0.5545877365837271,0.5892441519058207,true,2.661927,0.00438977,0.28414428,0.7269861,-0.84516823,0.0,0.25923112,0.004780947082591328,108.60389
1237663784734491434,0.5171658828920815,0.5749036407542425,false,1.8253101,-0.93993455,0.54820883,0.37391615,0.32346624,0.36067006,0.81778705,2.5088311445833456,132.91806
1237663784734491345,0.4919201693910384,0.5663927107342677,false,1.8781207,1.0339943,0.3886517,0.69496036,0.59223264,0.26055342,0.5501017,1.1002524483083471,4.15623
1237663784734491382,0.49914489708855214,0.46702529558223493,false,2.7460022,-0.015030967,0.9129068,0.4331914,0.5937633,0.0,0.5809061,1.53875034866911,128.38586
1237663784734491728,0.47355357776902807,0.573555013963744,false,1.2509848,0.36854196,0.78732693,0.56200504,0.8996207,0.3263626,0.05,1.6321011564948342,9.423845
1237663784734491112,0.5741917089973896,0.5944844185899973,false,19.809921,1.1680232,1.2543477,0.52205986,0.1641562,1.0,0.7025941,2.4183491865793862,158.20679
1237663784734491137,0.46849968707778267,0.4322751451999152,false,7.5007653,1.0666461,0.73677164,0.0062650475,0.2964669,0.55183697,0.69505054,3.4068747602327902,51.174484
1237663784734492040,0.5565429035572524,0.5155628829679197,false,4.128555,0.85532045,1.9687152,-0.78432524,1.5408952,1.0,0.3729217,15.281216062680638,66.71744
1237663784734491749,0.4781957855450081,0.4890789794530458,false,1.1699388,-1.7882497,1.3699756,0.80604196,1.6163561,0.9947606,0.05,0.9247011156997296,167.65111
1237663784734491177,0.4990242571649173,0.5069677722463375,false,26.879625,1.2480658,0.5137981,0.24695626,0.1329869,0.012865783,0.6265646,5.544784093143964,174.1418
1237663784734491197,0.5523803617035217,0.5799421210821907,false,7.8936267,-0.2273745,0.54054767,0.2696734,0.37599066,0.20580721,0.52132016,3.221045238803131,80.3256
1237663784734491781,0.4979742115974002,0.5525229532633947,false,1.637662,-0.49328578,0.25737095,0.6479036,-0.37307507,0.9660322,0.05,3.0720474744083903,61.130367
1237663784734491834,0.5483493807800972,0.5033095344383393,true,0.9093052,2.544941,2.3757024,0.3769507,0.5482441,0.0,0.48107964,0.6165528161959214,29.320902
1237663784734491071,0.5181421823891803,0.4923767272297087,false,23.643791,1.6933091,0.87650836,0.33129802,0.14802364,0.7563592,0.5213544,3.0176531184803355,127.88983
1237663784734491082,0.5642211457971449,0.5601179052085339,true,13.610508,1.0101743,0.46990716,0.15310255,0.089737274,1.0,0.79943043,0.0,106.011536
1237663784734491338,0.49030147147533576,0.6158508376542287,false,27.608168,0.85171735,0.9403254,0.2259578,0.12514368,0.0,0.7999971,7.143325275844997,43.420364
1237663784734491485,0.5372258644770724,0.5224756139557065,true,1.0991966,0.5277343,0.1448379,0.5097606,0.28024238,0.6518597,0.89992094,0.6810176101597872,103.80713
1237663784734491573,0.5702772591652607,0.5323315367970565,false,18.981434,0.6566441,0.7999904,0.26433006,0.21881971,0.538157,0.7571068,5.362954404619004,72.37287
1237663784734491401,0.5076236505373704,0.5603507634290638,true,2.212756,1.0959717,1.1968302,1.0595245,0.33802313,0.0,0.3282132,0.21524849639396473,102.88967
1237663784734491498,0.5427427312702484,0.5860417397030835,false,1.1569743,-1.1446102,0.20508297,0.059987478,-0.3193521,0.0,0.05,1.8553611907092007,133.50327
1237663784734491808,0.5136944764465206,0.596605621061835,true,0.83685714,,0.7083247,0.8838194,-0.13925534,1.0,0.05,1.0297598712372056,115.784386
1237663784734491353,0.49428103594154393,0.4697738640817618,true,1.705922,0.5154638,1.4022598,1.3956906,0.82610947,0.0,0.05,0.018957761266842635,137.58186
1237663784734491460,0.5272129465105344,0.6126782766140995,false,1.4284259,2.0966377,-0.09018503,0.9287144,0.94265205,0.381311,0.45807177,1.57433898762019,117.14318
1237663784734491490,0.5403458620744992,0.6303140605190094,false,1.6813797,0.95388204,0.30177912,0.6389699,0.08525611,0.20821264,0.55013746,1.844152206122273,70.583336
1237663784734491491,0.5403823110788011,0.5097793668194651,false,1.6602955,0.37393132,1.1352946,0.6954292,1.2426295,0.25466642,0.18370327,2.8704115838715523,75.90806
1237663784734491336,0.48647632686714815,0.5649447607942548,false,2.0416758,1.5841115,0.32832146,0.15200524,1.1043448,0.0,0.05,1.5963085673072122,1.8384914
1237663784734491371,0.49692631548842847,0.5977334168089832,false,1.9490628,-1.0883827,1.257945,0.73006654,0.66460884,1.0,0.8469655,0.17973863416247896,80.803474
1237663784734490976,0.518731160420268,0.5816037825431174,true,24.436777,2.0462203,0.9326086,0.3025359,0.21106915,0.8889954,0.56984,0.010062140798327898,105.65263
1237663784734491547,0.5577571559604522,0.5846317888693857,false,2.6115696,-0.41424817,0.9185047,-0.22835806,0.7845637,1.0,0.47753212,2.065160960862131,127.57107
1237663784734491562,0.5667060892809417,0.48313245020869544,false,2.2072384,-0.6193362,0.87071157,0.40472254,0.152548,0.0,0.55000293,2.1427687671449447,150.30821
1237663784734491016,0.5712307457200687,0.508667278083251,false,66.04018,0.9821516,0.83377004,0.31531435,0.34209192,0.5777912,0.2940082,7.892745311814124,60.25144
1237663784734491942,0.5063613506802085,0.5027837525191359,true,0.36675152,-1.0501819,1.7395015,2.0069237,0.92132413,1.0,0.05,0.7818269007133715,112.7262
1237663784734491597,0.5835753811570932,0.5897683156419629,false,1.6344284,0.4984637,0.46636504,0.089875884,1.2059476,0.0,0.24842836,0.3974291712346703,151.31146
1237663784734491896,0.5909092844253507,0.5771519531556032,false,1.1698248,-0.24189827,0.3511407,0.47864753,0.89727944,1.0,0.05,2.3786238949708265,66.56359
1237663784734491291,0.4716198000141816,0.41559885328274654,false,2.5934725,-2.6017287,0.77711445,-0.040017243,0.25114927,0.7805397,0.20250975,3.486496932578809,113.08777
1237663784734491730,0.4743369176868786,0.6219443459718511,false,1.9966533,-2.3702648,0.8719311,0.1161869,-3.9213123,0.0,0.50591254,2.9563843601881854,34.334885
1237663784734491262,0.4593955317881466,0.553070716212179,false,6.6014986,-0.6322439,1.1997105,0.44994318,0.72288406,0.0,0.59169936,3.3338244515235975,12.75028
1237663784734491068,0.5144282109431675,0.6093529913264327,false,3.940828,1.9969782,0.85905176,0.38349575,-1.4219517,0.7155171,0.79511005,2.102551586700208,116.290245
1237663784734491795,0.5067174503673275,0.5760467217710492,false,1.7508339,-2.1399887,1.781066,0.256939,1.0727944,0.41951424,0.4499404,2.3349815546864208,163.18703
1237663784734491706,0.46045692410336514,0.4568203463071203,false,1.190202,0.88541436,0.38116086,0.32957453,1.1807477,0.0,0.6286056,1.7995430965616244,53.53857
1237663784734491497,0.5416779586002747,0.5247617580176736,false,3.690229,-3.2950246,1.631993,0.6026266,0.21076253,0.0,0.40219805,2.8703844908511997,132.91649
1237663784734491459,0.526994075570741,0.6156039130981562,false,0.8499435,1.442373,0.43407848,0.70854867,-0.30191135,0.6167212,0.05,2.766831655694981,77.86895
1237663784734491417,0.5130941189405771,0.4755172267803516,false,11.415646,-0.034342114,1.024719,0.49432856,0.34030095,0.30377617,0.83492434,2.0339228589125353,60.166374
1237663784734491752,0.4800938146300755,0.6013570458369643,false,1.0148504,1.2784948,-0.34848645,0.68230015,0.5480524,1.0,0.08055733,0.5960578870291662,125.873245
1237663784734491315,0.483926365336238,0.47117961327823465,false,18.235542,-1.6331071,0.90857625,0.39551616,0.32249892,0.17247838,0.6629556,3.8465056756530145,10.188611
1237663784734491343,0.4900067597436842,0.44720762715568063,true,2.9654982,1.1142653,0.6302325,0.11340575,0.3801463,0.0,0.9629415,0.217388148861702,136.80916
1237663784734491342,0.4901931204470653,0.5135257422928734,false,14.238192,0.5263256,1.0769312,0.33341134,0.41151208,0.0,0.8840282,2.7494870050989015,83.28406
1237663784734491563,0.56684441374024,0.5590710742817581,false,2.847922,0.35774267,0.36776602,0.27521306,0.38692784,0.99405366,0.09505268,0.6967983161560213,74.47258
1237663784734491561,0.5654425675487804,0.60328634615087,false,10.028078,1.7489784,1.6305376,0.54535323,0.39427254,0.7187452,0.59999454,2.009007063778964,75.52898
1237663784734491120,0.5904590206258344,0.5791112123410526,true,7.1990137,1.6313652,1.4961072,1.1320885,0.63256687,0.0,0.4043781,0.0032692074051333796,73.91317
1237663784734490950,0.492181688993643,0.5552744606995312,true,19.184635,1.0721852,0.40801847,0.16759305,0.082610406,1.0,0.7204816,0.0,71.03442
1237663784734491290,0.47036528083540574,0.5435523902767961,false,1.0936437,-1.1356705,0.6103247,1.2514683,-0.58338934,0.95933944,0.23436274,1.3833205507259176,37.38123
1237663784734491725,0.471146847447077,0.5991438836587276,false,3.0979252,0.03313698,1.245326,0.21797475,0.053166408,0.9429801,0.30371988,3.177110594932479,113.904015
1237663784734491778,0.4936940225053892,0.4780397837357208,false,1.9717075,-1.5091788,1.1795582,0.7403499,0.23701,1.0,0.26421592,0.41784801416926914,41.471474
1237663784734491759,0.48161329213185944,0.6119490351964173,false,0.96716684,1.368993,0.55126333,-0.040903047,2.2769125,0.0,0.05,1.6917988206401016,38.34742
1237663784734491373,0.497474843786204,0.4453183158840776,false,3.9797225,0.75509685,0.72724664,0.40314564,0.009176697,0.540805,0.5011296,0.9709710274079832,74.43755
1237663784734491626,0.5914357681236346,0.6140509203017444,false,6.283076,0.45659995,0.563994,0.23145387,-0.15898597,0.0,0.28471598,3.2443061019435073,140.66565
1237663784734491895,0.5895040048718823,0.47637138886752023,true,0.60887146,0.23712361,0.8488279,1.1009806,0.50810593,0.0,0.13291916,0.7681666751100559,166.58197
1237663784734491740,0.47658343797172265,0.49743585393696427,false,2.625165,-1.872597,1.400457,-0.14975111,1.8289275,0.9370235,0.13526858,8.749681289749915,83.062386
1237663784734491223,0.5933754579384534,0.4712705367738779,false,2.6333358,0.6058334,0.49561024,-0.09597271,0.67724466,1.0,0.05,1.019255154662662,32.226196
1237663784734491249,0.454800876784093,0.4614279990830197,false,3.5112584,-0.3750075,1.0417206,0.022045083,0.761642,0.0,0.3999441,2.8709426070704605,52.496998
1237663784734491536,0.5553363613321292,0.5061621097841146,false,7.8356256,-0.7193917,1.6651602,0.58832616,0.4829757,1.0,0.6237381,4.125455413201842,32.040398
1237663784734491358,0.49435737011279457,0.6062860525898965,false,1.9356616,-3.761435,1.4069577,0.60765314,0.69322395,0.0,0.20282215,1.8008086416456437,104.547
1237663784734491887,0.5862451331908964,0.5015064825200577,false,1.79448,0.6450182,0.5576502,0.04932585,0.4025584,0.9125041,0.05,6.062892350283536,105.13296
1237663784734491595,0.5816555840260538,0.4787315877784885,false,2.2177598,0.27041113,0.6875474,0.83610725,0.75882953,0.35344803,0.81165206,1.554375345056707,43.374233
1237663784734490936,0.47208114655304456,0.5573206552697517,true,55.409904,2.2750711,1.2114137,0.5639952,0.31799674,0.0,0.93902063,0.015416163763012547,105.819756
1237663784734490995,0.5414649219737981,0.5427113967497761,true,1.7799935,,1.1170783,0.58555514,0.17876233,0.0,0.6886783,0.34529666858490066,104.33962
1237663784734491331,0.4879692755066518,0.5516414974324505,false,2.496415,-0.2878641,1.3201218,0.47396398,0.28480515,0.0,0.10677173,1.742654978626906,48.91254
1237663784734491813,0.5228017535916631,0.5392259706943844,false,1.2819284,0.12847234,0.5239957,-0.5817608,3.366824,0.18547727,0.20144035,1.877106650911196,168.03786
1237663784734491898,0.5946125750405145,0.48696304663038414,false,1.481217,,2.0933325,0.6256391,0.57549477,0.0,0.26870057,1.4853576819101968,54.209732
1237663784734491658,0.60050888957708,0.5233884322757699,true,2.7452767,1.1854107,1.4832791,1.6995656,0.9534903,1.0,0.20243545,0.1162023405836086,135.78549
1237663784734491745,0.4772392375187735,0.5889770037675547,false,4.8034763,0.70514566,0.74267364,0.46804923,0.14409217,0.0,0.82557917,3.749978963774864,131.66945
1237663784734491283,0.470396936557421,0.4795838508395535,false,5.523359,-0.54112494,0.2709873,-0.41433963,0.5844098,0.0,0.40013164,6.397461048280349,79.84754
1237663784734491387,0.5005899898431014,0.4960058455387667,true,2.8825068,1.3217645,0.5332895,0.09922613,0.1819011,1.0,0.21761337,0.0012875965271954132,140.38498
1237663784734491351,0.49286564546107314,0.6261350756073036,false,10.758047,-0.052077886,1.3831327,0.42572886,0.66839665,1.0,0.68056285,1.5758759144580723,102.60022
1237663784734491438,0.5164306559663405,0.5810227200363756,true,1.3341184,0.7654903,0.5064212,0.19070777,0.124698006,0.0,0.26089782,0.003926509478590404,73.799866
1237663784734491487,0.5383666693569324,0.5460267081479012,false,6.447893,0.61716825,1.1815324,0.36617985,0.32430214,0.12782653,0.35007057,2.6171424172141333,106.28258
1237663784734491572,0.5685426479291191,0.4592629815173528,true,6.318624,4.763049,1.1877804,0.5101659,0.30481973,0.97994405,0.6219125,0.20083427579716,104.45035
1237663784734491552,0.5596599465138787,0.554642760234118,false,2.533742,,1.0209107,0.50763404,0.28760493,0.24032494,0.8643793,0.9326134817768827,82.848785
1237663784734491499,0.5436764575070043,0.5347209489015278,false,1.5682447,0.39754695,0.50461996,0.14070955,0.8331567,0.4195796,0.3603389,1.6410558512716582,97.828125
1237663784734491004,0.5570074380253249,0.5411426644225956,true,20.210115,1.8283955,0.90106267,0.10496663,0.21560493,0.0,0.3061133,0.4185419717822412,47.83584
1237663784734491448,0.5218131793295218,0.5337356794411162,false,3.6051679,0.61544317,0.7693572,0.4935032,0.7467382,0.54706323,0.4505943,1.1322023441093136,50.70235
1237663784734491805,0.5111274394536238,0.47431785013802824,false,1.7035507,-2.2527325,0.41479015,0.39648253,-0.39368597,0.5267059,0.28665748,3.6243335767225786,85.16361
1237663784734491270,0.4645463009659956,0.5806634092917394,false,2.3998985,-1.0904944,1.2557732,0.67338806,0.6339545,0.980779,0.8967994,1.1522515554620762,149.66367
1237663784734491639,0.5935636225139973,0.5611000701509969,false,1.4476469,0.88233,-0.26755282,0.068472,0.19057025,1.0,0.21173322,2.862988999395659,176.0607
1237663784734491638,0.5933302149601225,0.5725497427349592,false,6.097207,1.5339094,0.59530395,0.1238046,0.1920544,0.34388947,0.28868008,2.5339448692822697,22.05026
1237663784734491871,0.5781839786136889,0.45801387302169205,false,1.5477023,-3.108444,0.9779568,0.30656883,0.44807795,0.30622825,0.05,2.6535208177084875,168.64198
1237663784734491360,0.49572681959866216,0.584392700905169,false,1.483431,-3.234534,0.4673016,-0.0038900839,0.3326987,0.0,0.7320272,1.849492240433741,121.71403
1237663784734490883,0.5969860386915276,0.5790971793153491,true,148.58464,0.95627797,0.06858576,-0.06289853,-0.044207074,1.0,0.6820275,0.0001514771510200161,71.87523
1237663784734491048,0.5993322068185982,0.5848098618510609,false,21.384449,0.805544,0.44299695,0.37460595,0.07417388,0.9954433,0.9848318,0.4556112442955826,71.22042
1237663784734491231,0.6026700645038652,0.4886601139092786,false,4.547766,0.18913193,0.5512977,0.30777612,0.26278797,0.4754661,0.45612153,2.1301694590635973,131.55042
1237663784734491902,0.5992745032142874,0.5143182977163132,false,1.2045915,0.45131588,0.870415,0.7392869,-0.47762913,0.0,0.19337913,1.4849424061149057,50.276978
1237663784734491090,0.5830961416543481,0.5073746643702026,false,28.8238,2.6845677,1.0666423,0.41848403,0.44010416,0.87151104,0.3984419,3.3120826037243156,125.37131
1237663784734491792,0.5059512678534741,0.615121836705626,true,1.8476863,0.28447235,1.6045995,0.8684806,0.43421802,0.0,0.9999946,0.577286487877971,111.54292
1237663784734490929,0.4684355772273179,0.4854042521200892,true,31.832445,1.1302952,0.40404606,0.14964503,0.05589095,0.0,0.99975556,0.0662815361989267,105.91298
1237663784734491863,0.5712024651926715,0.6135125870887714,false,1.5019535,1.3440305,0.8486566,0.31183305,-1.0105816,0.0,0.05,1.7785603048825505,178.7982
1237663784734491899,0.596314238013079,0.49322775226042487,true,0.69064087,2.716944,0.91789097,0.9045138,0.51385665,1.0,0.05,0.003341924354452828,164.71078
1237663784734491646,0.5974166483303129,0.5216038763870043,false,2.1312048,0.91023326,0.40363246,0.1895279,0.6455356,0.94819725,0.48696533,0.6156017382939656,44.18048
1237663784734491874,0.5788280164998927,0.5806241222153645,false,1.9840473,-2.4024985,1.373498,0.11981907,1.5655094,0.58982384,0.26887706,4.610397297926623,176.36958
1237663784734491091,0.5832722350590895,0.5050058743139878,true,5.9024878,3.6652255,1.6091859,1.2322588,0.6893713,1.0,0.5579026,1.712059009040593e-5,104.860886
1237663784734491783,0.4995915416256036,0.5265305459653316,false,1.9721247,3.2682812,0.32944876,0.5438374,0.80550003,0.99292165,0.22341791,2.0693826555001613,10.418974
1237663784734491755,0.4809398856009448,0.5961290865371093,false,2.5636048,2.169807,-0.219521,0.48857117,0.54285914,0.9272053,0.16953628,4.3697486622164945,64.933586
1237663784734491862,0.5702160979457709,0.5188863559824838,true,0.7000479,,,0.58879274,0.5009854,0.0,0.07867359,0.9568329110290064,85.30105
1237663784734491987,0.5989200465823235,0.6051897691830637,false,1.2745059,-0.29761016,0.41370618,0.47086948,0.6317311,0.0,0.19999859,4.1629027838658805,3.3224666
1237663784734491674,0.6025559310885562,0.5138524085407837,false,2.6006408,0.99431646,0.632515,0.42639005,0.34790477,0.0,0.6594929,0.8523002868950968,77.98369
1237663784734491097,0.5997639353263775,0.4933548176649517,false,23.675035,0.3866817,0.9125281,0.39471775,0.40205884,0.9372895,0.69237155,2.242094940609402,92.19571
1237663784734491654,0.5985962712043218,0.4621215691069665,false,3.12556,1.2362101,0.49887848,-0.5056535,3.4918518,1.0,0.31391641,4.162156220638391,149.77621
1237663784734491592,0.5807350725125708,0.5695868594402138,false,0.4813151,2.7159615,-0.88737166,1.2834034,2.109139,1.0,0.08030933,0.19864884741378552,46.989986
1237663784734491858,0.5673849498593384,0.480129604673038,true,0.6240724,,2.3027577,0.9068867,0.48108995,0.0,0.23466115,0.4179779101501811,45.462723
1237663784734491647,0.598269064295339,0.46703631402694146,false,7.534747,0.94436663,1.0867991,0.38864103,0.20382991,0.0,0.86081034,1.881577902370029,126.709946
1237663784734491394,0.5016873187035547,0.4134514983737038,false,3.8727481,1.9067636,1.4765836,0.350183,0.36542085,1.0,0.47337574,2.392600431586757,103.82962
1237663784734491146,0.469925519414451,0.450957865443999,false,1.7848074,-0.2477981,0.38179278,-0.046792883,0.07793988,0.0,0.35689145,0.7681492151636066,129.91483
1237663784734491397,0.5028522500360104,0.5979009499669492,false,1.8249881,0.56542945,0.61088717,0.053084116,0.43690106,0.0,0.79966104,0.9039919635262152,78.279366
1237663784734491063,0.5125734889703271,0.6236195588295107,false,28.95499,1.4107759,0.65719515,0.2992894,0.21776383,0.3628559,0.33015501,5.331125524308946,65.93378
1237663784734490973,0.5149548610399339,0.554424426690904,true,37.261745,2.4437451,1.3571534,0.94983625,0.54631805,0.0,0.6868529,1.379888002739248e-5,71.07126
1237663784734491217,0.5732009630414154,0.441807198196101,true,3.087137,0.7316076,0.2779766,0.18558063,-0.64945674,0.97346437,0.604633,0.25664967945729844,104.493866
1237663784734491550,0.5579835374293598,0.5478264122706826,false,2.3470776,0.5181278,0.5735911,0.14095734,0.08089948,0.0,0.74243695,2.4063073926501803,105.79527
1237663784734491973,0.5744317597185962,0.5785228702233444,false,1.7016104,1.5420352,0.111907385,0.5359285,0.44522476,1.0,0.30407056,6.26344753034187,0.03092315
1237663784734491132,0.448154076731754,0.633034562430935,false,2.88454,0.7062898,0.17412916,0.19238845,0.27231982,0.0,0.4452242,1.8001952857682195,112.09772
1237663784734491704,0.46002491728961914,0.63072827891395,false,2.6049001,-0.56866944,0.3800352,0.7309872,0.3776425,0.25869623,0.2433891,1.9300251898139411,82.86913
1237663784734491528,0.5533013139999845,0.5522060243501639,true,0.847899,0.2691869,0.16445711,0.7861352,0.7280434,1.0,0.34981725,0.13012346820999876,106.9188
1237663784734491812,0.5223418872948429,0.5145540153355258,false,3.944024,1.0728531,1.3756595,0.85666394,0.52351654,0.60732406,0.36019397,3.5709311263729826,88.42846
1237663784734491593,0.5809649225501374,0.5325258593290173,false,1.645859,-1.5139768,0.97533524,0.105316356,1.2787405,1.0,0.40353563,1.6242103143171829,63.457817
1237663784734491672,0.6021376286815148,0.6320888524630013,true,2.27911,0.26990178,1.3508981,0.71289206,0.56195414,0.0,0.17391503,0.5220794542269273,84.73738
1237663784734491461,0.5283184233084306,0.4869145968553874,false,3.584905,-2.0422502,1.241145,0.6714778,0.5450549,0.9574969,0.7037684,2.068512216962949,131.77354
1237663784734491510,0.546595384516845,0.5383841593913451,true,1.0680029,1.5962849,0.5995058,0.45216328,0.37217152,1.0,0.24076234,0.00010017148922244555,114.09165
1237663784734491308,0.4808995276714736,0.4867567981637194,false,5.545769,-0.7100057,1.1210172,0.53645813,0.120179504,0.47006544,0.6457185,1.693367657035288,24.288822
1237663784734491424,0.5163956250073856,0.5638781935727457,true,0.13371333,,,3.1455078,1.0318853,1.0,0.113396734,0.3841802327319829,161.8149
1237663784734491009,0.5662022371240774,0.6318532650203902,true,16.33051,0.82691336,0.30492106,0.10613081,0.03737754,0.0,0.05,0.016280128902783898,73.75593
1237663784734491875,0.579378533478712,0.5603525541823923,false,1.4782506,0.27071774,0.16733553,0.08801121,0.67070204,0.0,0.15000571,3.120778485982105,24.866226
1237663784734491052,0.6001701844694942,0.6116433123934267,true,76.286896,2.4210012,1.429219,0.87146115,0.4889601,1.0,0.7530616,4.54772017485194e-5,73.282776
1237663784734491583,0.5769992784262747,0.506805697488182,false,3.1617103,-0.09539847,0.80348885,-0.06395098,0.20964544,0.72913516,0.10616405,2.7635913304608275,179.96861
1237663784734491673,0.6025877645318083,0.48225568485596026,true,4.2257247,1.1189294,1.4248533,1.0819979,0.66534585,0.0,0.99332684,0.2894001175658871,134.54578
