N,first,second,diff,diff_sd,field,sample_i
193,0.6288433131874329,0.5788050882019959,0.05003822498543652,0.0402557501675371,gal_radius_px,384
313,0.5518934288826376,0.5358143365089066,0.01607909237372992,0.005571639462887128,color_ug,384
381,0.1440814074962233,0.1486349550825235,-0.004553547586299962,0.0022559010840506794,color_gr,384
385,0.09990324247132179,0.10051469383551934,-0.0006114513641975297,0.0015781667975239436,color_ri,384
384,0.17710161577283123,0.18184524795553256,-0.0047436321827013525,0.0021172802824868577,color_iz,384
103,0.08737864077669903,0.17475728155339806,-0.08737864077669903,0.027960689125970654,missed_stars,385
282,0.02127659574468085,0.0070921985815602835,0.014184397163120567,0.007054238280868612,missed_galaxies,385
385,0.27264522648097694,0.2755376813724115,-0.0028924548914345343,0.002711816524942971,position,385
385,0.17201152274244585,0.1912370435199634,-0.019225520777517574,0.010526722381641134,flux_r_mag,385
385,0.7159720235121294,0.7434500124530753,-0.027477988940946038,0.05435964215411057,flux_r_nmgy,385
135,17.9591361290554,17.592505944928018,0.36663018412737447,0.8097055715314431,gal_angle_deg,385
197,0.2215110302231614,0.27353774493226873,-0.05202671470910746,0.013142955969882528,gal_frac_dev,385
197,0.1345856951206289,0.10779350506326858,0.026792190057360266,0.005704252277712647,gal_axis_ratio,385
197,0.6251332832649866,0.5135105809530973,0.11162270231188905,0.02561928262632956,gal_radius_px,385
304,0.6118485378777604,0.5929270604430373,0.01892147743472314,0.007906015945495056,color_ug,385
383,0.19376041536712751,0.1927938688185125,0.000966546548614999,0.002979995730373466,color_gr,385
385,0.12313396953854477,0.12150015860063057,0.001633810937914229,0.002225256985446585,color_ri,385
385,0.17892598791911907,0.1913365602646848,-0.01241057234556569,0.002953141173369134,color_iz,385
94,0.05319148936170213,0.07446808510638298,-0.02127659574468085,0.01496372036217601,missed_stars,386
291,0.024054982817869417,0.003436426116838488,0.020618556701030927,0.008344610447426605,missed_galaxies,386
385,0.27306759073735815,0.2734454518308263,-0.0003778610934680934,0.0022742181136625418,position,386
385,0.19024952358532016,0.19464192404700909,-0.004392400461688949,0.00852826587294727,flux_r_mag,386
385,0.7348595501232258,0.7684649187106951,-0.033605368587469174,0.042098335811130205,flux_r_nmgy,386
132,19.18886512117931,19.794714526095568,-0.6058494049162547,0.8475544947574396,gal_angle_deg,386
196,0.19127550825938675,0.2751830522011176,-0.08390754394173079,0.012090123840712853,gal_frac_dev,386
196,0.15805505418719612,0.13118036464107158,0.026874689546124625,0.006143828383618349,gal_axis_ratio,386
196,0.7565541452578307,0.5770181954345369,0.17953594982329374,0.08647534769577854,gal_radius_px,386
312,0.6659162401426517,0.6530722243868242,0.012844015755827836,0.007186693042302168,color_ug,386
377,0.19488613589131334,0.19150087941155214,0.0033852564797614676,0.0027663798904809817,color_gr,386
385,0.12946309749741064,0.12516648797149213,0.00429660952591851,0.0024466913044297917,color_ri,386
384,0.2025627458921145,0.21061013786411545,-0.008047391972001028,0.0029647066045340345,color_iz,386
94,0.02127659574468085,0.0851063829787234,-0.06382978723404255,0.02534822966728812,missed_stars,387
291,0.013745704467353952,0.0,0.013745704467353952,0.006837210581670276,missed_galaxies,387
385,0.27108139693421207,0.2717758998806138,-0.0006945029464017277,0.002297312107344673,position,387
385,0.18124010491476295,0.18116508762593225,7.501728883072429e-5,0.010443603006602652,flux_r_mag,387
385,1.043874347698508,0.9876980201973581,0.05617632750114963,0.06966697201338912,flux_r_nmgy,387
128,20.156338105423547,20.96102155641988,-0.8046834509963421,0.6130040921861853,gal_angle_deg,387
200,0.187524338417689,0.24793891108852079,-0.0604145726708318,0.011078748817815665,gal_frac_dev,387
200,0.1364964736358814,0.11181343061811935,0.024683043017762047,0.0055094855053308064,gal_axis_ratio,387
200,0.5920617709171987,0.5180082276961423,0.07405354322105662,0.04029904372262436,gal_radius_px,387
320,0.6705486099661042,0.647726807242834,0.022821802723269894,0.008100571609355088,color_ug,387
384,0.1531106007816725,0.14745442064793657,0.005656180133735904,0.003400395617402982,color_gr,387
385,0.11261455209954938,0.10885205548492811,0.003762496614621219,0.002088898814910567,color_ri,387
384,0.15755989733251882,0.16844209889397763,-0.010882201561458847,0.002520417073942716,color_iz,387
100,0.06,0.14,-0.08,0.027265992434429086,missed_stars,388
285,0.021052631578947368,0.007017543859649123,0.014035087719298246,0.006980380965432318,missed_galaxies,388
385,0.2732662036127278,0.27229726500842366,0.000968938604304133,0.0024132758409706823,position,388
385,0.17060927827277686,0.1720444075873171,-0.0014351293145402528,0.009558631587945657,flux_r_mag,388
385,0.7755406784129981,0.7425886266238311,0.032952051789167,0.06231965686150722,flux_r_nmgy,388
129,18.26709200633005,18.38183067355223,-0.11473866722218357,0.4011268740064457,gal_angle_deg,388
193,0.21655850589209558,0.26668392502867233,-0.050125419136576685,0.01169225893333111,gal_frac_dev,388
193,0.13092651946941872,0.10272115111087933,0.028205368358539505,0.006097236671384985,gal_axis_ratio,388
193,0.6725270545700355,0.6302762255771562,0.042250828992879595,0.03134324525583192,gal_radius_px,388
319,0.6499746954905067,0.6330279076630967,0.016946787827409826,0.007652616135843961,color_ug,388
379,0.1512378777123993,0.14432406529660544,0.006913812415793822,0.002309504315328067,color_gr,388
385,0.10706544137931716,0.10520626964544787,0.0018591717338692461,0.0025239049771139817,color_ri,388
385,0.15150622282956305,0.1626131949912446,-0.011106972161681584,0.002811896443741787,color_iz,388
101,0.039603960396039604,0.12871287128712872,-0.0891089108910891,0.028490088257303273,missed_stars,389
284,0.02112676056338028,0.0035211267605633804,0.017605633802816902,0.00781763781418039,missed_galaxies,389
385,0.26998718641724817,0.2707749553609572,-0.0007877689437090714,0.0027118814406945544,position,389
385,0.16683241802601395,0.18890784399479443,-0.02207542596878045,0.009989339861249412,flux_r_mag,389
385,0.6554304557539307,0.7202041423932445,-0.06477368663931335,0.04255219123000346,flux_r_nmgy,389
139,17.959098762191672,18.581011483736027,-0.6219127215443472,0.4294821136159338,gal_angle_deg,389
204,0.17943689099972088,0.253999310999336,-0.0745624199996152,0.012536238773202044,gal_frac_dev,389
204,0.1523521181618951,0.11801217346532263,0.03433994469657251,0.005925355193636303,gal_axis_ratio,389
204,0.5899207310338115,0.5703948926534128,0.019525838380398713,0.04831094950590947,gal_radius_px,389
305,0.657473813602257,0.6361523926607119,0.02132142094154549,0.006132281172674141,color_ug,389
380,0.1802382443742516,0.17879227532902403,0.0014459690452277986,0.002022558534204256,color_gr,389
385,0.12230905265710376,0.11714777463450339,0.005161278022600383,0.002605543497699096,color_ri,389
384,0.1667006299361755,0.17278559700007576,-0.006084967063900157,0.002758879370884139,color_iz,389
101,0.07920792079207921,0.16831683168316833,-0.0891089108910891,0.028490088257303273,missed_stars,390
284,0.02112676056338028,0.01056338028169014,0.01056338028169014,0.006077181813476091,missed_galaxies,390
385,0.2660617167162548,0.2642767469470802,0.0017849697691744984,0.002349634939035145,position,390
385,0.19282297906581033,0.20573692000355084,-0.012913940937740469,0.01064736982361817,flux_r_mag,390
385,0.8861951444984525,0.8610128153259332,0.025182329172519516,0.06206080472763062,flux_r_nmgy,390
132,19.280295240041745,20.2567427497784,-0.9764475097366716,0.46087628110252965,gal_angle_deg,390
200,0.24331288440855173,0.2835905313929849,-0.040277646984433355,0.011572733363892236,gal_frac_dev,390
200,0.15413305862890087,0.11940913187542615,0.03472392675347473,0.006531536913891065,gal_axis_ratio,390
200,0.7174719121223865,0.6143500311662039,0.10312188095618159,0.04915805430553693,gal_radius_px,390
305,0.6132714780459506,0.604145157472049,0.00912632057390139,0.007960724733456728,color_ug,390
382,0.16430028271764552,0.16138406082275714,0.0029162218948885644,0.0025263401254282587,color_gr,390
385,0.13093590808651218,0.13145673508191358,-0.0005208269954013676,0.002157236553196264,color_ri,390
385,0.19722061895436632,0.2004189391513969,-0.00319832019703069,0.0027833860081135624,color_iz,390
91,0.07692307692307693,0.12087912087912088,-0.04395604395604396,0.021608617148355488,missed_stars,391
294,0.030612244897959183,0.006802721088435374,0.023809523809523808,0.008906536002746327,missed_galaxies,391
385,0.2555418564314801,0.25588038155653625,-0.00033852512505618324,0.002076669068670291,position,391
385,0.16349234766218776,0.17381025810000406,-0.010317910437816333,0.00784153016564095,flux_r_mag,391
385,0.6618216339006143,0.7038686635788792,-0.0420470296782646,0.02193127600959742,flux_r_nmgy,391
135,21.147284333841167,20.143595101267294,1.0036892325738884,0.6398167056392047,gal_angle_deg,391
209,0.19611929170271825,0.26551808360808393,-0.06939879190536566,0.012085442251063748,gal_frac_dev,391
209,0.14812365625923637,0.11567707334989505,0.03244658290934142,0.00652562169451153,gal_axis_ratio,391
209,0.6512534642543354,0.54975344522084,0.10150001903349491,0.04305751454312062,gal_radius_px,391
301,0.539201847490916,0.51854956942206,0.02065227806885592,0.006852392158525194,color_ug,391
382,0.1847779069537616,0.18443552682312195,0.00034238013063994394,0.0027634365494131523,color_gr,391
385,0.10874177239301101,0.10486527848184227,0.0038764939111687537,0.0022002245768501603,color_ri,391
382,0.18579216495542134,0.18847296749165174,-0.00268080253623016,0.0020737559769945435,color_iz,391
94,0.06382978723404255,0.11702127659574468,-0.05319148936170213,0.023270765919160587,missed_stars,392
291,0.01718213058419244,0.010309278350515464,0.006872852233676976,0.004851454149531202,missed_galaxies,392
385,0.26683469151275624,0.2661361414196441,0.0006985500931120664,0.0019499085495234172,position,392
385,0.158608301216494,0.17064832200045252,-0.012040020783958563,0.007811972671309762,flux_r_mag,392
385,0.7858088248853936,0.7670440045909082,0.018764820294485417,0.05858710747822702,flux_r_nmgy,392
136,16.95379244162475,16.756054948954677,0.19773749267006732,0.5797613294142142,gal_angle_deg,392
203,0.17497718621416836,0.2544776777642207,-0.07950049155005239,0.012425949108847636,gal_frac_dev,392
203,0.14387860945828576,0.11241801995623825,0.03146058950204752,0.005513913095083993,gal_axis_ratio,392
203,0.7313299384396795,0.6881217387307577,0.043208199708922645,0.04994667533572897,gal_radius_px,392
311,0.6247919752394104,0.6152969430164109,0.009495032222999827,0.0056431758493256275,color_ug,392
384,0.16984447833498964,0.1696545021314916,0.00018997620349795426,0.0022361472779499694,color_gr,392
385,0.1017058686879011,0.1024646476300497,-0.000758778942148626,0.0017645871916424228,color_ri,392
384,0.16216894014991154,0.17211789576420403,-0.009948955614292586,0.002217258187667962,color_iz,392
97,0.05154639175257732,0.15463917525773196,-0.10309278350515463,0.031035037574206985,missed_stars,393
288,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.005993073738078207,missed_galaxies,393
385,0.2592972608322264,0.25944324204702346,-0.0001459812147970262,0.0021911549155031115,position,393
385,0.16993648332961728,0.17885855361440317,-0.008922070284785848,0.009285862242968906,flux_r_mag,393
385,0.6985825199299925,0.6949809242737139,0.0036015956562786477,0.05005727761745895,flux_r_nmgy,393
143,21.288696041166272,21.81600444326401,-0.5273084020977392,0.6866336254528277,gal_angle_deg,393
205,0.16254022784494646,0.2725712283309535,-0.11003100048600734,0.011768122020442777,gal_frac_dev,393
205,0.15216086861792238,0.11641556813889371,0.0357453004790286,0.00553839548621518,gal_axis_ratio,393
205,0.6173591249299967,0.5856482852998329,0.031710839630163336,0.05513984376841739,gal_radius_px,393
318,0.6241382468916028,0.6086816062477572,0.015456640643844976,0.0066851948384652506,color_ug,393
380,0.14864182859386765,0.15126216344587387,-0.0026203348520059556,0.00263676195052117,color_gr,393
385,0.10229763568554769,0.09765155631165469,0.004646079373892992,0.0023004291247969116,color_ri,393
385,0.16928717745333632,0.1785909951170795,-0.009303817663743247,0.0022691821355902498,color_iz,393
92,0.10869565217391304,0.16304347826086957,-0.05434782608695652,0.023764906227132024,missed_stars,394
293,0.020477815699658702,0.013651877133105802,0.006825938566552901,0.004818395518645672,missed_galaxies,394
385,0.2668880625119694,0.266788608697528,9.945381444144905e-5,0.001890735481661053,position,394
385,0.18130092257196315,0.17685317055904304,0.004447752012920095,0.009390348093365744,flux_r_mag,394
385,0.7518878360230198,0.7084074475199483,0.043480388503071524,0.06641223555680685,flux_r_nmgy,394
134,17.36040360846313,16.22113559536743,1.1392680130957114,0.6925774141936272,gal_angle_deg,394
206,0.18628619045866177,0.25080254495347765,-0.06451635449481581,0.011432216299135019,gal_frac_dev,394
206,0.15318365518071342,0.11022161131691036,0.04296204386380315,0.0060788876421967696,gal_axis_ratio,394
206,0.8317944926168577,0.6179481790807297,0.21384631353612815,0.1162431712379547,gal_radius_px,394
309,0.6881335550589491,0.6855788779262459,0.0025546771327028817,0.009676070568023871,color_ug,394
382,0.20816529516693835,0.2051324442351359,0.0030328509318025445,0.0029531736415930876,color_gr,394
385,0.11446259079400127,0.11280415232671064,0.0016584384672906412,0.002126256571978107,color_ri,394
385,0.19958999227928478,0.2053188436628893,-0.005728851383604489,0.002804383506655763,color_iz,394
98,0.05102040816326531,0.11224489795918367,-0.061224489795918366,0.02434207499163603,missed_stars,395
287,0.017421602787456445,0.010452961672473868,0.006968641114982578,0.004918951205796918,missed_galaxies,395
385,0.26464349844472945,0.26856208254216507,-0.003918584097435518,0.002443028166443278,position,395
385,0.17953513067752833,0.19235758132454248,-0.012822450647014143,0.011093574585002833,flux_r_mag,395
385,0.8448777435751307,0.7949561420820986,0.049921601493031785,0.06576538533295946,flux_r_nmgy,395
126,20.633349776765687,19.014194381582215,1.6191553951834639,0.8404362877060901,gal_angle_deg,395
192,0.19623265001920165,0.25291991785623374,-0.056687267837032186,0.011858849248806307,gal_frac_dev,395
192,0.14039433074682053,0.11153089228672573,0.0288634384600949,0.005410146817714467,gal_axis_ratio,395
192,0.8486017748747559,0.5757373430126203,0.27286443186213666,0.11678089918759141,gal_radius_px,395
311,0.6120549909882192,0.6059093165380018,0.006145674450216954,0.009478417210998725,color_ug,395
380,0.17204132534353964,0.16843180716105532,0.003609518182484637,0.0026214957464823305,color_gr,395
385,0.11465728729174338,0.11333758877696548,0.0013196985147779065,0.0020632480616530053,color_ri,395
382,0.16953612337218005,0.17940621153875094,-0.009870088166570777,0.0028887473203850393,color_iz,395
112,0.03571428571428571,0.08035714285714286,-0.044642857142857144,0.019601864327811882,missed_stars,396
273,0.02564102564102564,0.007326007326007326,0.018315018315018316,0.008130276209750448,missed_galaxies,396
385,0.2502759107112997,0.2507159658905612,-0.0004400551792614877,0.002658277953513477,position,396
385,0.17329397603771132,0.19007514920370389,-0.01678117316599257,0.010983892987689819,flux_r_mag,396
385,0.8807635704904191,0.8539377255741597,0.026825844916259438,0.05564075958652853,flux_r_nmgy,396
125,23.58733566166047,22.82636829291121,0.7609673687492631,0.7659184947807522,gal_angle_deg,396
192,0.19027480371320205,0.28912234136455606,-0.09884753765135397,0.01323754420140666,gal_frac_dev,396
192,0.142284659155651,0.11662013328959932,0.025664525866051623,0.005020000009297652,gal_axis_ratio,396
192,0.7980794425857775,0.6047904666961442,0.19328897588963345,0.12282669570038465,gal_radius_px,396
306,0.6209076813766561,0.6104755872882816,0.010432094088374604,0.008295147601942993,color_ug,396
384,0.16078970933997,0.15549480246105404,0.005294906878916132,0.0026037670143777927,color_gr,396
385,0.11347163871771175,0.11127124770486874,0.0022003910128429835,0.0019766650272465026,color_ri,396
385,0.16101261092744523,0.17046533714352688,-0.009452726216081692,0.0026474612964939442,color_iz,396
106,0.02830188679245283,0.11320754716981132,-0.08490566037735849,0.027202361454431733,missed_stars,397
279,0.043010752688172046,0.007168458781362007,0.035842293906810034,0.01114934973654834,missed_galaxies,397
385,0.27486766347267494,0.27866831903977024,-0.0038006555670952436,0.0034790633511501447,position,397
385,0.1852107595140331,0.20370055100712453,-0.018489791493091382,0.013690215129313437,flux_r_mag,397
385,0.8255097973695029,0.8292072617084214,-0.0036974643389184355,0.06642174895024003,flux_r_nmgy,397
128,21.42913485508523,20.735487104228195,0.6936477508570374,1.118661308442262,gal_angle_deg,397
189,0.21881523681531315,0.2897778579848355,-0.07096262116952219,0.014745340272604462,gal_frac_dev,397
189,0.15739947234181234,0.12808838030171288,0.02931109204009951,0.006283474083281673,gal_axis_ratio,397
189,0.9051488206367196,0.6145668629791684,0.2905819576575512,0.11706668060165049,gal_radius_px,397
311,0.6263849304756415,0.622891852235142,0.0034930782404992574,0.008590475517413907,color_ug,397
381,0.1484174441797075,0.1434792878257344,0.004938156353973209,0.003716770742475616,color_gr,397
385,0.1379178239721389,0.13311156265024307,0.0048062613218958685,0.00266446419160816,color_ri,397
384,0.18352199621187557,0.1974925428223294,-0.01397054661045384,0.0033295394228477176,color_iz,397
112,0.08035714285714286,0.125,-0.044642857142857144,0.019601864327811844,missed_stars,398
273,0.047619047619047616,0.01098901098901099,0.03663003663003663,0.011390184926989785,missed_galaxies,398
385,0.26922561653879573,0.27362652455547587,-0.0044009080166801115,0.003684476356661306,position,398
385,0.1726938768017772,0.20586587369303808,-0.03317199689126093,0.01405849177914871,flux_r_mag,398
385,0.5922196027969462,0.6680845771694731,-0.07586497437252707,0.04598975800032608,flux_r_nmgy,398
131,21.85104827307555,22.69439904753801,-0.8433507744624517,0.374897722916855,gal_angle_deg,398
187,0.2196661981366052,0.2902699575589388,-0.07060375942233377,0.012672898820394084,gal_frac_dev,398
187,0.1479658754805123,0.12212305762143362,0.025842817859078663,0.006107006966580405,gal_axis_ratio,398
187,0.660214676930214,0.622895351566419,0.03731932536379516,0.05674845824808365,gal_radius_px,398
311,0.7717506403638615,0.7382281523737982,0.03352248799006297,0.0068638108016823565,color_ug,398
380,0.16981015442072434,0.165908154796918,0.0039019996238064624,0.0029109071717565885,color_gr,398
385,0.15475066740602014,0.14948088286370206,0.005269784542318101,0.0030567683395699313,color_ri,398
384,0.2181026987770055,0.22876638722350107,-0.010663688446495352,0.0033983996453116816,color_iz,398
94,0.06382978723404255,0.10638297872340426,-0.0425531914893617,0.020930611780338934,missed_stars,399
291,0.030927835051546393,0.013745704467353952,0.01718213058419244,0.007630904717180678,missed_galaxies,399
385,0.2708749926263855,0.2730439844674558,-0.0021689918410703556,0.002217768002691939,position,399
385,0.16805304169263974,0.19207167096644587,-0.024018629273806127,0.008902690838620268,flux_r_mag,399
385,0.8493053383292902,0.919510862659649,-0.07020552433035894,0.04304383529284247,flux_r_nmgy,399
143,19.98082883555131,19.197756846647557,0.7830719889037724,0.5881454507281785,gal_angle_deg,399
208,0.22852168742475748,0.28382560116327293,-0.05530391373851524,0.012175029764970414,gal_frac_dev,399
208,0.14740656135466917,0.1205734531863159,0.026833108168353253,0.004762797003809005,gal_axis_ratio,399
208,0.705626187997937,0.6662743521081059,0.03935183588983149,0.029706373782483794,gal_radius_px,399
314,0.6541713823383248,0.6297489875194471,0.02442239481887792,0.008736916489613788,color_ug,399
384,0.15775042289132116,0.1599881242633119,-0.002237701371990439,0.002720610043634289,color_gr,399
385,0.10785944976093492,0.10803585344598876,-0.00017640368505381787,0.0021766295568101243,color_ri,399
384,0.16940919874993662,0.17512118036467486,-0.005711981614738286,0.00236475173236234,color_iz,399
114,0.043859649122807015,0.08771929824561403,-0.043859649122807015,0.01926434192818279,missed_stars,400
271,0.033210332103321034,0.01845018450184502,0.014760147601476014,0.007338958863555369,missed_galaxies,400
385,0.25914412184248325,0.2636092535257834,-0.004465131683300239,0.002198692918578305,position,400
385,0.1626880248206119,0.1794735815716379,-0.01678555675102603,0.008575955542495711,flux_r_mag,400
385,0.7348518385335165,0.7942801209645272,-0.05942828243101086,0.0429593330995042,flux_r_nmgy,400
127,17.693039232954145,17.209465351318855,0.4835738816352945,0.8310149611122477,gal_angle_deg,400
187,0.17465037654225476,0.29082158681494846,-0.11617121027269368,0.01319525546670582,gal_frac_dev,400
187,0.14527625189170806,0.10991474148808193,0.03536151040362622,0.005310960640592321,gal_axis_ratio,400
187,0.7761959221507518,0.5341035777145338,0.24209234443621822,0.0884062392704374,gal_radius_px,400
324,0.6089734706330421,0.6010991945869704,0.007874276046071495,0.0069960620996210275,color_ug,400
384,0.15349581360127726,0.15505471109859825,-0.0015588974973210301,0.002615710092896234,color_gr,400
385,0.11023953400460385,0.11262349317565383,-0.002383959171049977,0.0017407688520185486,color_ri,400
383,0.18473652456474554,0.19522506114684907,-0.010488536582103568,0.0025056924005614706,color_iz,400
98,0.04081632653061224,0.11224489795918367,-0.07142857142857142,0.026149161862392776,missed_stars,401
287,0.027874564459930314,0.003484320557491289,0.024390243902439025,0.009121434048862991,missed_galaxies,401
385,0.27751928085424105,0.27363984331583036,0.0038794375384108453,0.0019598048335902414,position,401
385,0.16863983524069578,0.17909512232666214,-0.010455287085966292,0.007071051216932938,flux_r_mag,401
385,0.6816235560438362,0.7293752417564774,-0.0477516857126411,0.038698556485302946,flux_r_nmgy,401
130,20.25657941233198,20.024340282512387,0.23223912981958955,0.486390840156822,gal_angle_deg,401
201,0.21041544793153186,0.26726084234455094,-0.05684539441301891,0.012334074281978646,gal_frac_dev,401
201,0.1446996442650059,0.11858512570165793,0.02611451856334791,0.005769281332953049,gal_axis_ratio,401
201,0.5971250833695049,0.5449868776990066,0.05213820567049856,0.04432841977345828,gal_radius_px,401
329,0.6754673755409498,0.6625817645739089,0.012885610967040769,0.005452823978880643,color_ug,401
376,0.15172689683154397,0.14755395849659433,0.004172938334949822,0.002868371515967101,color_gr,401
385,0.1138963823772202,0.11089836715843976,0.0029980152187804344,0.0027323159658574373,color_ri,401
385,0.15730364858129722,0.16323951939146347,-0.005935870810166331,0.002184006325766966,color_iz,401
99,0.04040404040404041,0.12121212121212122,-0.08080808080808081,0.027530712883605948,missed_stars,402
286,0.017482517482517484,0.01048951048951049,0.006993006993006993,0.004936119950134393,missed_galaxies,402
385,0.2728297974919254,0.26906493033159196,0.0037648671603334183,0.002302954513249587,position,402
385,0.17930703713139934,0.17909232436085915,0.00021471277054022731,0.009233509050016433,flux_r_mag,402
385,0.825539618804317,0.7855561363431732,0.039983482461143825,0.05116308019620315,flux_r_nmgy,402
135,17.372700114258137,16.069561275873454,1.3031388383846831,0.48713346946415376,gal_angle_deg,402
199,0.22846285746257008,0.25566673148983676,-0.027203874027266598,0.012083031220067113,gal_frac_dev,402
199,0.17223332238054354,0.12955999393765705,0.04267332844288646,0.006055625332295857,gal_axis_ratio,402
199,0.7176791323671821,0.6050876010369037,0.1125915313302785,0.047543205739130796,gal_radius_px,402
311,0.6464918750545963,0.6394216144960224,0.00707026055857257,0.00478262529759657,color_ug,402
379,0.16449541174542548,0.16332552930456046,0.001169882440865395,0.002875343743977485,color_gr,402
385,0.11667277525931685,0.11354695203718256,0.003125823222134346,0.0028276731721240222,color_ri,402
385,0.1748299418861194,0.17525963452009521,-0.00042969263397580807,0.002597221794528711,color_iz,402
95,0.031578947368421054,0.09473684210526316,-0.06315789473684211,0.025088985264210818,missed_stars,403
290,0.04482758620689655,0.013793103448275862,0.03103448275862069,0.010200641753087365,missed_galaxies,403
385,0.2566054402451954,0.25815081847718213,-0.0015453782319867187,0.0027198007715496814,position,403
385,0.17918608053461754,0.18399243481912086,-0.0048063542845033615,0.01131124441246056,flux_r_mag,403
385,0.8186622246736703,0.8129743229136279,0.0056879017600420575,0.06308656526039995,flux_r_nmgy,403
144,20.321881115511182,21.531688875253607,-1.2098077597424277,0.7557580477698341,gal_angle_deg,403
206,0.2176358216747819,0.27871018261159636,-0.06107436093681436,0.01220305023285386,gal_frac_dev,403
206,0.16039218516820414,0.1236263539153765,0.03676583125282764,0.006361711004370562,gal_axis_ratio,403
206,0.636698223153026,0.5245402492601401,0.11215797389288581,0.030622194306645832,gal_radius_px,403
312,0.5981018803989971,0.591350304237585,0.006751576161411316,0.006635544379662822,color_ug,403
381,0.17412258883191148,0.1713073781593888,0.0028152106725226394,0.003888255213040993,color_gr,403
385,0.12028812536272213,0.11700175997934134,0.0032863653833807645,0.002678275868150212,color_ri,403
383,0.18459723604504266,0.19348781568365114,-0.008890579638608375,0.0029532665361847784,color_iz,403
94,0.0425531914893617,0.0851063829787234,-0.0425531914893617,0.020930611780338934,missed_stars,404
291,0.03436426116838488,0.010309278350515464,0.024054982817869417,0.008997382879923252,missed_galaxies,404
385,0.2617478905243291,0.2617962447898815,-4.8354265552374406e-5,0.0030630738278417968,position,404
385,0.15566937758505736,0.18120135424403644,-0.025531976658979112,0.011167100125399714,flux_r_mag,404
385,0.685276019536755,0.7431887314929904,-0.057912711956235444,0.04187049447978203,flux_r_nmgy,404
139,19.37162404769489,20.1430078376374,-0.7713837899425099,0.4330390075920776,gal_angle_deg,404
209,0.19284505001711963,0.2717446584401029,-0.0788996084229833,0.011879007487659006,gal_frac_dev,404
209,0.15212362005221722,0.12762428241639265,0.024499337635824663,0.005698473042614036,gal_axis_ratio,404
209,0.7110536011600145,0.6141179581712626,0.09693564298875136,0.02939397795047059,gal_radius_px,404
327,0.6394831404521586,0.6149574911475512,0.0245256493046073,0.006024855504197283,color_ug,404
382,0.16562757746438905,0.1610940473654262,0.004533530098962992,0.0025452112113066036,color_gr,404
385,0.13083343901729777,0.12816277861611655,0.0026706604011812215,0.0028835915971456147,color_ri,404
383,0.21081640004405444,0.21688190189143522,-0.006065501847381051,0.0030438760464454474,color_iz,404
98,0.05102040816326531,0.14285714285714285,-0.09183673469387756,0.02932272417666303,missed_stars,405
287,0.027874564459930314,0.013937282229965157,0.013937282229965157,0.006931995947143546,missed_galaxies,405
385,0.2748810267815554,0.27345399083699956,0.0014270359445558583,0.002150451367354331,position,405
385,0.16304398636424453,0.18558832253088964,-0.022544336166645144,0.007460530374608739,flux_r_mag,405
385,0.7420660836093258,0.8505415052482075,-0.10847542163888181,0.027521965325559672,flux_r_nmgy,405
133,16.969806648274538,17.489082165986584,-0.5192755177120459,0.5443407712503856,gal_angle_deg,405
201,0.19522054432628422,0.25535844111179545,-0.06013789678551105,0.012083831768468074,gal_frac_dev,405
201,0.13352225792356823,0.1065020894154488,0.027020168508119398,0.004964091420915559,gal_axis_ratio,405
201,0.6595246531886516,0.6368686583774554,0.022655994811196064,0.038232637474969425,gal_radius_px,405
302,0.5739924262154116,0.5630896834075064,0.010902742807904662,0.006389996560867464,color_ug,405
379,0.15711542691449482,0.15437938035935597,0.0027360465551388696,0.002697660202514462,color_gr,405
385,0.11741186382858451,0.11669860641920773,0.0007132574093767956,0.0021459952189640773,color_ri,405
385,0.19813180335028954,0.20515672176188202,-0.007024918411592558,0.002579150231710952,color_iz,405
103,0.06796116504854369,0.11650485436893204,-0.04854368932038835,0.02127946620192257,missed_stars,406
282,0.03546099290780142,0.01773049645390071,0.01773049645390071,0.007872680350765833,missed_galaxies,406
385,0.27082740847967607,0.2719497600961439,-0.0011223516164677362,0.0015159611443449886,position,406
385,0.1573205402883814,0.16266453721641935,-0.005343996928037939,0.0062679391992437605,flux_r_mag,406
385,0.67161473737415,0.7140554958474735,-0.04244075847332365,0.039568973727491706,flux_r_nmgy,406
131,21.01419707202448,21.019571534860244,-0.005374462835762115,0.6072143341047039,gal_angle_deg,406
195,0.1445584749228282,0.2648330844114068,-0.12027460948857875,0.012834823660775069,gal_frac_dev,406
195,0.14529638423626545,0.11525847923940212,0.030037904996863336,0.005900567057170451,gal_axis_ratio,406
195,0.5813660225553106,0.5148765997552096,0.06648942280010126,0.0403920170958632,gal_radius_px,406
316,0.5838662909743131,0.5654053656746434,0.018460925299669553,0.005177184911167245,color_ug,406
377,0.16460072359227912,0.16044306339780823,0.004157660194471019,0.0034038371559031613,color_gr,406
385,0.11217118949682316,0.10840248456777937,0.0037687049290437685,0.0022709633205779955,color_ri,406
384,0.17394616956803954,0.17936478673809989,-0.00541861717006049,0.0023021974081783463,color_iz,406
96,0.0625,0.125,-0.0625,0.02483498169496957,missed_stars,407
289,0.02422145328719723,0.010380622837370242,0.01384083044982699,0.006884277039396369,missed_galaxies,407
385,0.28372055696620074,0.28294618377597125,0.0007743731902296479,0.002777189166343612,position,407
385,0.17541962271685627,0.184473115745459,-0.009053493028602708,0.011256402387362219,flux_r_mag,407
