name,percentile
color_ri,0.2336
color_ri,0.3952
color_ri,0.8432
color_ri,0.36
color_ri,0.28
color_ri,0.9664
color_ri,0.8656
color_ri,0.4592
color_ri,0.8608
color_ri,0.0064
color_ri,0.9872
color_ri,0.1792
color_ri,0.984
color_ri,0.9072
color_ri,0.5808
color_ri,0.0016
color_ri,0.7536
color_ri,0.6064
color_ri,0.9936
color_ri,0.192
color_ri,0.544
color_ri,0.264
color_ri,0.7392
color_ri,0.2768
color_ri,0.816
color_ri,0.3072
color_ri,1.0
color_ri,0.4592
color_ri,0.8048
color_ri,0.8368
color_ri,0.7568
color_ri,0.0544
color_ri,0.4704
color_ri,0.8752
color_ri,0.1488
color_ri,0.7136
color_ri,0.4832
color_ri,0.3376
color_ri,0.736
color_ri,0.6672
color_ri,0.072
color_ri,0.088
color_ri,0.5488
color_ri,0.8688
color_ri,0.3904
color_ri,0.7088
color_ri,0.3936
color_ri,0.6272
color_ri,0.4768
color_ri,0.8912
color_ri,0.368
color_ri,0.512
color_ri,0.136
color_ri,0.1584
color_ri,0.0672
color_ri,0.6544
color_ri,0.2384
color_ri,0.976
color_ri,0.76
color_ri,0.2032
color_ri,0.32
color_ri,0.472
color_ri,0.7824
color_ri,0.832
color_ri,0.2864
color_ri,0.112
color_ri,0.9232
color_ri,0.0
color_ri,0.0368
color_ri,0.4208
color_ri,0.7088
color_ri,0.68
color_ri,0.2096
color_ri,0.1104
color_ri,0.7376
color_ri,1.0
color_ri,0.8736
color_ri,0.9312
color_ri,0.6176
color_ri,0.9536
color_ri,0.0144
color_ri,0.736
color_ri,0.6208
color_ri,0.9632
color_ri,0.0176
color_ri,0.8112
color_ri,0.2288
color_ri,0.2688
color_ri,0.2032
color_ri,0.7296
color_ri,0.0832
color_ri,0.0752
color_ri,0.4816
color_ri,0.8864
color_ri,0.92
color_ri,0.3392
color_ri,0.0144
color_ri,0.5296
color_ri,0.76
color_ri,0.0256
color_ri,0.4288
color_ri,0.1952
color_ri,0.3936
color_ri,0.3264
color_ri,0.3568
color_ri,0.224
color_ri,0.5712
color_ri,0.552
color_ri,0.248
color_ri,0.168
color_ri,0.5536
color_ri,0.592
color_ri,0.8432
color_ri,0.8976
color_ri,0.1648
color_ri,0.7696
color_ri,0.0448
color_ri,0.08
color_ri,0.0528
color_ri,0.9936
color_ri,0.0784
color_ri,0.72
color_ri,0.8848
color_ri,0.0
color_ri,0.9088
color_ri,0.792
color_ri,0.1248
color_ri,0.056
color_ri,0.0688
color_ri,0.04
color_ri,0.3952
color_ri,0.9984
color_ri,0.7968
color_ri,0.9328
color_ri,0.376
color_ri,0.0
color_ri,0.5264
color_ri,0.976
color_ri,0.0
color_ri,0.8016
color_ri,0.3296
color_ri,0.568
color_ri,0.4736
color_ri,0.2784
color_ri,0.1872
color_ri,0.5648
color_ri,0.6272
color_ri,0.312
color_ri,1.0
color_ri,0.1376
color_ri,0.0256
color_ri,0.8896
color_ri,0.1888
color_iz,0.5984
color_iz,0.1264
color_iz,0.3504
color_iz,0.0576
color_iz,0.936
color_iz,0.888
color_iz,0.4512
color_iz,0.6176
color_iz,0.7872
color_iz,0.2592
color_iz,0.5264
color_iz,0.0512
color_iz,0.0736
color_iz,0.224
color_iz,0.528
color_iz,0.4144
color_iz,0.0144
color_iz,0.7168
color_iz,0.5296
color_iz,0.5456
color_iz,0.256
color_iz,0.024
color_iz,0.84
color_iz,0.712
color_iz,0.0064
color_iz,0.104
color_iz,0.304
color_iz,0.6096
color_iz,0.4096
color_iz,0.0176
color_iz,0.2672
color_iz,0.1728
color_iz,0.5648
color_iz,0.0176
color_iz,0.4784
color_iz,0.12
color_iz,0.0928
color_iz,0.0176
color_iz,0.6224
color_iz,0.0912
color_iz,0.6576
color_iz,0.4272
color_iz,0.4752
color_iz,0.0784
color_iz,0.5632
color_iz,0.0672
color_iz,0.0672
color_iz,0.0176
color_iz,0.1728
color_iz,0.6096
color_iz,0.0336
color_iz,0.968
color_iz,0.3168
color_iz,0.024
color_iz,0.7824
color_iz,0.5696
color_iz,0.3696
color_iz,0.512
color_iz,0.9984
color_iz,0.0576
color_iz,0.9952
color_iz,0.4208
color_iz,0.36
color_iz,0.5136
color_iz,0.304
color_iz,0.3248
color_iz,0.088
color_iz,0.744
color_iz,0.2656
color_iz,0.5872
color_iz,0.2016
color_iz,0.0
color_iz,0.1712
color_iz,0.2384
color_iz,0.0528
color_iz,0.7648
color_iz,0.0064
color_iz,0.608
color_iz,0.2368
color_iz,0.0368
color_iz,0.0304
color_iz,0.048
color_iz,0.1936
color_iz,1.0
color_iz,0.0704
color_iz,0.0096
color_iz,0.2272
color_iz,0.032
color_iz,0.0304
color_iz,0.7264
color_iz,0.0416
color_iz,0.9648
color_iz,0.0896
color_iz,0.1248
color_iz,0.6096
color_iz,0.0
color_iz,0.8048
color_iz,0.1744
color_iz,0.2944
color_iz,0.5168
color_iz,0.0896
color_iz,0.8896
color_iz,0.0896
color_iz,0.1568
color_iz,0.896
color_iz,0.0
color_iz,0.7024
color_iz,0.1808
color_iz,0.9792
color_iz,0.0224
color_iz,0.5776
color_iz,0.1888
color_iz,0.2208
color_iz,0.8016
color_iz,0.6176
color_iz,0.0144
color_iz,0.728
color_iz,0.08
color_iz,0.2032
color_iz,0.7616
color_iz,0.176
color_iz,0.9456
color_iz,0.1888
color_iz,0.0512
color_iz,0.4768
color_iz,0.0528
color_iz,0.8464
color_iz,0.2176
color_iz,0.0144
color_iz,0.5152
color_iz,0.0992
color_iz,0.0384
color_iz,0.1904
color_iz,0.0352
color_iz,0.2816
color_iz,0.008
color_iz,0.9264
color_iz,0.088
color_iz,0.3184
color_iz,0.9888
color_iz,0.1264
color_iz,1.0
color_iz,0.1744
color_iz,0.04
color_iz,0.2272
color_iz,0.544
color_iz,0.0
color_iz,0.4352
color_iz,0.5568
color_iz,0.1824
color_iz,0.4848
color_iz,0.3024
color_iz,0.1248
color_iz,0.0064
color_iz,0.1184
color_iz,0.8944
color_iz,0.1984
color_iz,0.3264
color_iz,0.4976
color_iz,0.1952
color_iz,0.696
color_iz,0.168
color_iz,0.696
color_iz,0.4096
color_iz,0.6256
color_iz,0.3024
color_iz,0.8352
color_iz,0.8496
color_iz,0.5024
color_iz,0.0192
color_iz,0.336
color_iz,
color_iz,0.1008
color_iz,0.0032
color_iz,0.5712
color_iz,0.1104
color_iz,0.248
color_iz,0.5472
color_iz,0.9424
color_iz,0.7632
color_iz,0.8784
color_iz,0.9328
color_iz,0.9728
color_iz,0.0128
color_iz,0.3056
color_iz,0.0064
color_iz,0.4336
color_iz,0.1232
color_iz,0.0656
color_iz,0.5856
color_iz,0.1664
color_iz,0.0
color_iz,0.0592
color_iz,0.1312
color_iz,0.0384
color_iz,0.3184
color_iz,0.4032
color_iz,0.6368
color_iz,0.2304
color_iz,0.408
color_iz,0.68
color_iz,0.92
color_iz,0.2
color_iz,0.464
color_iz,0.0256
color_iz,0.5568
color_iz,1.0
color_iz,0.1472
color_iz,0.208
color_iz,0.0096
color_iz,0.7712
color_iz,0.4016
color_iz,0.3712
color_iz,0.1488
color_iz,0.9968
color_iz,0.1776
color_iz,0.032
color_iz,0.4384
color_iz,0.248
color_iz,0.4256
color_iz,0.4016
color_iz,0.6512
color_iz,0.0
color_iz,0.1104
color_iz,0.2448
color_iz,0.824
color_iz,0.1136
color_iz,0.9728
color_iz,0.2224
color_iz,0.1136
color_iz,0.4272
color_iz,0.448
color_iz,0.0032
color_iz,0.5888
color_iz,0.1024
color_iz,0.92
color_iz,0.3552
color_iz,0.8992
color_iz,0.7312
color_iz,0.9632
color_iz,0.1184
color_iz,0.9888
color_iz,0.5904
color_iz,0.1216
color_iz,0.568
color_iz,0.0592
color_iz,0.712
color_iz,0.616
color_iz,0.2576
color_iz,0.0656
color_iz,0.592
color_iz,0.0032
color_iz,0.0432
color_iz,0.4256
color_iz,0.8272
color_iz,0.3104
color_iz,0.7088
color_iz,0.392
color_iz,0.0048
color_iz,0.1664
color_iz,0.36
color_iz,0.3024
color_iz,0.5968
color_iz,0.6304
color_iz,0.352
color_iz,0.1488
color_iz,0.1008
color_iz,0.1024
color_iz,0.088
color_iz,0.0672
color_iz,0.2784
color_iz,0.304
color_iz,0.9984
color_iz,0.6032
color_iz,0.992
color_iz,0.2992
color_iz,0.1856
color_iz,0.2608
color_iz,0.1632
color_iz,0.0256
color_iz,0.264
color_iz,0.032
color_iz,0.048
color_iz,0.344
color_iz,0.0272
color_iz,0.3168
color_iz,0.144
color_iz,0.7696
color_iz,0.1744
color_iz,0.8112
color_iz,0.8272
color_iz,0.9168
color_iz,0.472
color_iz,0.3216
color_iz,0.0064
color_iz,0.9696
color_iz,0.9648
color_iz,0.5664
color_iz,0.1024
color_iz,0.0048
color_iz,0.064
color_iz,0.7168
color_iz,0.7024
color_iz,0.84
color_iz,0.2352
color_iz,0.5872
color_iz,0.0768
color_iz,0.4768
color_iz,0.0944
color_iz,0.4256
color_iz,0.4176
color_iz,0.0592
color_iz,0.0368
color_iz,0.016
color_iz,0.2208
color_iz,0.3744
color_iz,0.8992
color_iz,0.3376
color_iz,0.5472
color_iz,0.3184
color_iz,0.0192
color_iz,0.9424
color_iz,0.9408
color_iz,0.7872
color_iz,0.344
color_iz,0.304
color_iz,0.5344
color_iz,0.1024
color_iz,0.968
color_iz,0.4688
color_iz,0.3872
color_iz,0.9712
color_iz,0.5568
color_iz,0.0816
color_iz,0.9088
color_iz,0.5664
color_iz,0.5936
color_iz,1.0
color_iz,0.0752
color_iz,0.0144
color_iz,0.616
color_iz,0.112
color_iz,0.1232
color_iz,0.9648
color_iz,0.1104
color_iz,0.1648
color_iz,0.1904
color_iz,0.8224
color_iz,0.488
color_iz,0.3632
color_iz,0.2224
color_iz,0.0
color_iz,0.3216
color_iz,0.5808
color_iz,0.4976
color_iz,0.9792
color_iz,0.0976
color_iz,0.0272
color_iz,0.0896
color_iz,0.0368
color_iz,0.1232
color_iz,0.1728
color_iz,0.0784
color_iz,0.8272
color_iz,0.3184
color_iz,0.5088
color_iz,0.6176
color_iz,0.4496
color_iz,0.0576
color_iz,0.9936
color_iz,0.0176
color_iz,0.8544
color_iz,0.44
color_iz,0.7552
color_iz,0.7168
color_iz,0.6944
color_iz,0.4448
color_iz,0.1888
color_iz,0.6624
color_iz,0.584
color_iz,0.0
color_iz,0.5296
color_iz,0.7536
color_iz,0.0256
color_iz,0.4464
